date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
2022-04-15,53256837.05522209,305847026.20596874,1.0,59624.6305183065,1.0,1.0,0.999945895183101,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-14,82226423.94066697,306114045.42859447,1.0,62750.327047727245,1.0,1.0,0.9996543917964388,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-13,95235567.52666067,313543913.61275446,1.0,97552.31592101464,1.0,1.0007001272637077,0.9993448400654223,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-12,106317621.38770492,303815358.61644965,1.0,86897.79133896097,1.0,1.001087399402388,0.9999861455247844,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-11,181645949.8057416,324541030.0435742,1.0,139217.68807304912,1.0,1.0,0.9985414502933392,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-10,60098016.62113559,367384802.3157284,1.0,51006.15172414024,1.0,1.0005578570833502,0.9999072207950956,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-09,60228691.34010105,372071296.6459012,1.0,52143.77602568776,1.0,1.0006483519798894,0.9999998157889292,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-08,119753353.73623492,371410846.19612575,1.0,121532.67784182965,1.0,1.0000717830293024,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-07,103608364.57399456,364532372.6999976,1.0,115854.31141950472,1.0,1.0,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-06,189489982.39148885,356257996.18251866,1.0,215182.45908540417,1.0,1.0000045738421943,0.9997464279752606,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-05,79432888.58541724,379146992.3107407,1.0,86770.86435806834,1.0,1.0,0.9991555714176682,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-04,84828425.11514553,377852258.5696186,1.0,93443.55269061297,1.0,1.000164653366291,0.9992073221599544,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-03,83017447.0284091,377452752.4711828,1.0,87247.70787249843,1.0,1.0005044952738265,0.9999727866289836,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-02,115826719.38479777,377395984.6496669,1.0,115653.01902193832,1.0,1.000659402741646,0.999982745838348,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-04-01,110775010.05266194,371458186.1174954,1.0,109562.71941601824,1.0,1.0010193973272248,0.9996918019509456,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-31,120661246.71571144,366328283.2575221,1.0,108746.61483833953,1.0,1.0000000719492952,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-30,90204859.03072408,373932108.4211349,1.0,93272.91315707534,1.0,1.00008531035712,0.9994374761676156,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-29,125761204.79349384,368235552.36314416,1.0,131642.95988766348,1.0,1.000244308982874,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-28,156318078.29603767,364090543.0893674,1.0,120196.86619728316,1.0,1.0002225846903074,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-27,78125658.6483706,353230126.7842708,1.0,78822.65352159533,1.0,1.0011017521344503,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-26,40905647.91412943,339024174.755115,1.0,29064.89451592248,1.0,1.0001742070856177,0.9998979429532324,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-25,132893795.81848717,337005467.09999424,1.0,119647.75023374674,1.0,1.0001534040176137,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-24,105703712.76664284,339247010.051809,1.0,116321.33007088507,1.0,1.0006764224979323,0.9999839636200086,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-23,55090699.00603903,343283278.4809655,1.0,51037.22473922696,1.0,1.001612423886434,0.9990390619929388,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-22,96337034.32181127,348414399.495544,1.0,72639.76850149887,1.0,1.0,0.9995573081411409,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-21,57549141.75724062,353322866.6635049,1.0,34116.42909708654,1.0,1.0006040536742846,0.9996917291356182,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-20,37157423.49462028,339006536.1520048,1.0,30631.395833897477,1.0,1.0,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-19,42120784.42076831,339199034.522817,1.0,24516.305858065167,1.0,1.0007363822835171,0.999998613830268,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-18,77798096.34463014,332683792.023387,1.0,44613.62300938352,1.0,1.0000570312721646,0.9996346243210618,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-17,56988686.02894345,322486879.41439146,1.0,31219.681353209617,1.0,1.0,0.9999717852740158,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-16,90433461.68127991,341029594.1224458,1.0,71774.04638628152,1.0,1.0000561018910055,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-15,71151222.05112162,327740674.7035018,1.0,46352.25700558185,1.0,1.0010434901995904,0.9998135128147078,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-14,51353392.3665097,329604948.7373879,1.0,34020.083620423786,1.0,1.0007612522405243,0.9993062464274672,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-13,45715609.47035313,328256659.9322104,1.0,28498.418180562257,1.0,1.0030086797934707,0.9999428037883062,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-12,24681390.147882283,330773339.9956491,1.0,15339.88655340794,1.0,1.0000300470434147,0.9999717013526452,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-11,61517617.59144381,328154706.8449489,1.0,45180.72662542246,1.0,1.0008558648064192,0.9999995808935188,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-10,69081748.85055093,323592685.7337891,1.0,47612.69063745206,1.0,1.0000247331425405,0.9999693950272032,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-09,72784605.08852394,314306201.4045597,1.0,52002.39818128121,1.0,1.0008914407206488,0.9994675676736205,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-08,152172565.9837771,312883616.44166553,1.0,76136.15372789004,1.0,1.0023572879810518,0.9988645212604358,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-07,97126439.49733175,355451316.57481915,1.0,71687.45174638082,1.0,1.0041089350972945,0.9989386986210128,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-06,69326818.27647384,360221825.0396389,1.0,41281.11368460687,1.0,1.0004579779710665,0.999188169122282,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-05,51587576.65573907,346060898.68693656,1.0,28507.5739707562,1.0,1.0001485834992445,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-04,133141451.95219098,336307177.67234665,1.0,64147.81828231182,1.0,1.000985485297588,0.999956715346242,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-03,62298596.67525609,351865134.70612985,1.0,38083.95593279089,1.0,1.0,0.9984296450276264,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-02,127737640.45355144,384182176.0224445,1.0,97666.72722714375,1.0,1.000946981425214,0.999816304173005,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-03-01,72996096.48211277,432580106.93598145,1.0,57521.249516478914,1.0,1.0013754113106088,0.9996755321074956,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-28,77711037.24186474,419682138.07064897,1.0,73508.91488638468,1.0,1.0006755436874366,0.99950512121547,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-27,61962924.44651593,399032318.2992096,1.0,68761.63276233984,1.0000953961237884,1.001569702219748,0.9994586668805244,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-26,40690902.078031264,399642569.9287889,1.0,40342.85220537055,1.0,1.0,0.9997586475049308,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-25,92589821.88663748,396025552.85893387,1.0,87541.80596745112,1.0,1.0006391402830674,0.9996779582666584,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-24,184282796.9636772,383905335.40164906,1.0,161048.9414695268,1.0,1.0017748347624171,0.998019770726563,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-23,77479840.74848668,358100067.41820735,1.0,75020.03657703458,1.0,1.0001961730103812,0.9988972363636248,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-22,106690199.68699455,361112331.3328092,1.0,115040.40781825816,1.0,1.000005431425568,0.9986041892807184,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-21,133733129.16055492,363171407.7717546,1.0,149348.54373283952,1.0,1.0016268207780927,0.9990095272505078,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-20,76673615.57962978,351490485.0155865,1.0,80237.87073193709,1.0,1.0005548097821535,0.999392037011607,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-19,52039124.60379502,358346497.6598302,1.0,47335.098097292255,1.0,1.0004962549936285,0.9992631218101298,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-18,86288887.68067119,369753690.9470981,1.0,89218.6899453462,1.0,1.001124093717784,0.9978263586616888,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-17,108587267.52488367,383417432.6691011,1.0,134283.89589510107,1.0,1.0007806387721965,0.9998695306137592,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-16,121982634.79210964,371982965.1939981,1.0,107128.27246358329,1.0,1.0,0.9999881243040216,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-15,122512505.61070792,336080322.5623224,1.0,97330.70852948035,1.0,1.000333511059455,0.9977597197774368,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-14,83518236.77537395,329669499.7975997,1.0,53912.48724384487,1.0,1.0005103913644808,0.9996530895463616,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-13,41354029.10646589,325968366.19332695,1.0,36531.993904122566,1.001549821487943,1.001549821487943,0.9986787145267538,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-12,88631600.96696652,323567685.8587326,1.0,66720.961475789,1.0,1.000447540588722,0.9989233218212374,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-11,188331781.76489136,320311823.518073,1.0,179630.58075381356,1.0,1.0008112175641635,0.9992694408143952,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-10,175217480.64481255,336925407.2530033,1.0,179433.62562232075,1.0,1.0008223366632756,0.9953670730187568,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-09,101881388.99367528,359748580.0502104,1.0,115495.83443244384,1.0,1.0000110236436168,0.9994555029852986,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-08,125516321.86715671,355556050.2804418,1.0,150133.87068178115,1.0,1.0012084908832173,0.9992175008546996,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-07,138864760.13397825,350574695.61736506,1.0,123538.08303388604,1.0,1.0010173964672084,0.9992349899310256,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-06,66082956.476677395,322278822.07212514,1.0,53207.102532954385,1.0,1.0009889269288912,0.9998944474412144,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-05,91899628.38780849,331390247.6609985,1.0,72528.8226616717,1.0,1.0,0.999001735966528,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-04,101387062.75532848,324874602.6007171,1.0,79204.54461443874,1.0,1.0015256037072828,0.9975267360459692,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-03,59083068.26325434,304156039.4684261,1.0,55319.21205165629,1.0,1.000775682697802,0.99808657565871,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-02,65310494.4680486,300106997.364024,1.0,74975.53409978659,1.0,1.0014264263756714,0.999317040580762,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-02-01,51753794.49398208,293062087.7808465,1.0,39587.44535357112,1.0,1.0004856459276812,0.9992174725274996,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-31,48980350.85728628,272465069.9638612,1.0,27071.248335801873,1.0,1.0012232181599527,0.9988649059999855,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-30,56141248.978897,257970234.87212127,1.0,24353.04128884797,1.0,1.0012316454592365,0.9986421701156748,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-29,55468523.76175449,262537454.28390685,1.0,25154.084574560344,1.0,1.0005126775817272,0.9985912908921916,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-28,94004264.00753763,270590396.44401705,1.0,54184.60999242297,1.0,1.002370941850227,0.99726760600778,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-27,71095008.35703243,222369078.07094643,1.0004067340058609,45417.50873021488,1.0,1.0024053106854165,0.9970824970630175,1.0004067340058609,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-26,120891753.6734834,203162185.73064864,1.0,75893.05894935105,1.0,1.0023821036039384,0.998818247644604,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-25,72727724.91545221,200825697.45109728,1.0,39008.663386559965,1.0,1.0019193226177747,0.9967976165611142,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-24,161650464.23971972,170561176.52755472,1.0,72128.58816417499,1.0,1.0162916415677044,0.9980484604019632,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-23,112560635.255411,165176750.6761597,1.0,46217.26179979618,1.0,1.00660423950377,0.998560866202152,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-22,271568482.378174,155832545.24369645,1.0,117473.48903598211,1.0,1.0030751148240191,0.995911188421436,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-21,334306308.55071384,133278109.99365696,1.0,159402.3036376913,1.0,1.0051214056401392,0.9957794325037108,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-20,184525749.87149304,176823252.99053532,1.0,174818.54795564813,1.0,1.0005673059024365,0.9993751951266608,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-19,163941512.250205,176582416.65884173,1.0,160782.22869257853,1.0,1.000103717335974,0.9978749880632042,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-18,180467517.21390876,190342221.88785756,1.0,180001.29103616445,1.0,1.0000195090591693,0.998538590315246,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-17,203246073.54757237,188642135.18484968,1.0,180123.27838739613,1.0,1.0012240289544532,0.998783992119252,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-16,131722262.30672053,202565783.93215516,1.0,115671.9982469292,1.0,1.000226558767115,0.9993790289272478,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-15,108439959.9923936,199720992.0058345,1.0,74825.04500182075,1.0,1.0000186974157985,0.9992598538156068,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-14,119350399.21812828,204747363.5536604,1.0,120617.93945548932,1.0,1.0013733952635668,0.9999526444707912,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-13,161822791.09080473,195416021.04612464,1.0,160580.61470279173,1.0,1.000144314050116,0.9984516918908304,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-12,101946523.3770633,211430480.41354784,1.0,70704.56077868889,1.0,1.0020985844328967,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-11,121030782.68643484,189374874.35574415,1.0,79310.37230792905,1.0,1.0029937615782007,0.999350670389534,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-10,225138471.44995117,177775019.8237562,1.0,136022.9180361549,1.0,1.0017997344174918,0.9956424599361536,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-09,92347727.90741028,170967116.93619716,1.0,58892.09940390418,1.0,1.0,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-08,181722928.2943904,163736427.05881992,1.0,112737.5304762904,1.0,1.0008106519689264,0.998966481644804,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-07,170988536.14999422,163184201.08386573,1.0,104394.4464667506,1.0,1.0045554176208915,0.9980021928403204,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-06,141045607.08876556,167822942.69136268,1.0,63805.00753548755,1.0,1.002951675883509,0.998186327241296,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-05,228791767.23601317,155355182.90010017,1.0,130194.85643185642,1.0,1.0021643716449964,0.991232295856576,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-04,155659177.39482737,181951883.14283907,1.0,126627.627058008,1.0,1.0017185587274755,0.9990965467681544,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-03,94091664.57474554,177097920.8579674,1.0,79801.732022964,1.0,1.0000114468830192,0.9997899860962264,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-02,80424418.91299924,178716346.91146532,1.0,53469.0173786088,1.0,1.0012335282585474,0.998354938088564,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-01-01,104179456.72165538,186568507.38992625,1.0,51620.10344741587,1.0,1.0026321435789516,0.99835429702185,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-31,88940950.25336803,194616348.7859501,1.0,51979.89732573085,1.0,1.0011953392885755,0.9984511449392908,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-30,68148912.04713133,187135383.7070788,1.0,41604.181784988046,1.0,1.0059684939852187,0.9973766091366862,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-29,73250206.58551416,178959610.1979367,1.0,59954.765822176254,1.0,1.0000743223346729,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-28,289283766.8408541,182375578.78155065,1.0,248429.64051140647,1.0,1.0004810425206323,0.9994970755309808,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-27,88772256.65626544,219936637.81439367,1.0,82444.72281518187,1.0,1.0005662816594956,0.9990343899793696,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-26,113116344.29166456,226099997.5982444,1.0,101247.84343370557,1.0,1.000670451041235,1.0,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-25,103628048.72312744,209944509.0053787,1.0,114870.95233891025,1.0,1.000784229434442,0.99949628559392,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-24,139303416.2119588,208404901.33559883,1.0,149264.417910779,1.0,1.001307668873356,0.9992382704887368,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-23,202262594.60921553,228531756.3511111,1.0,221688.35237272904,1.0,1.0002817279229157,0.999847123533712,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-22,119951733.14137287,205108561.30446416,1.0,135313.4002436325,1.0,1.000545839629036,0.9999245552997584,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-21,200973445.7092654,207503703.63048688,1.0,198930.5558633253,1.0,1.0001445281881087,0.999602916598562,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-20,274713088.906487,216552467.753322,1.0,299203.47875568166,0.9999975752771068,1.0003799858781095,0.9994696181334288,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-19,209862281.78355545,209134029.22898063,1.0,267916.0666374994,1.0,1.0000541252020283,0.9994331255893038,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-18,283251972.6936818,209439106.68076855,1.0,297962.0142846837,1.0,1.0002826592936787,0.999437433265728,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-17,372775368.84758526,205939319.3745912,1.0,405617.12170166307,1.0,1.0008409284567157,0.9971998793370768,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-16,255987364.81645912,219208797.28550428,1.0,287349.71248914837,1.0,1.0000104003974095,0.9999886421052616,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-15,421171708.47921056,219803879.5646348,1.0,425975.53750503785,1.0,1.0032503166645244,0.9985208587201376,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-14,206992055.00486207,229065270.2500275,1.0,190467.12708205744,1.0,1.0015068747239293,0.9995872313508626,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-13,372330230.5851946,205813415.56223205,1.0,377344.17157038976,1.0,1.0014444293025315,0.9995935123223222,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-12,203968645.16797617,245857576.60119167,1.0,195923.72038025424,1.0,1.0006656944394219,0.9992456761782544,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-11,356134456.1032939,244534666.1524399,1.0,420439.5089988393,1.0,1.0013001949844604,0.9986914590410272,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
2021-12-10,578954934.610412,215173782.6131113,1.0,586110.5238298281,1.0,1.0010396376092445,0.9976732479124536,1.0,0x6b175474e89094c44da98b954eedeac495271d0f
