tick,liquidity,price,pool_id,amount0,amount1,total-amount0,total-amount1
362820,0,570538.0209285057,WBTC/WETH-0.3,0.0001896594534383832,108.53302414687553,4526.211598457872,76946.93251162238
362880,0,573971.3671287105,WBTC/WETH-0.3,0.0001890913560546078,108.85909577892234,4526.211787549229,76946.93251162238
362940,0,577425.374294001,WBTC/WETH-0.3,0.0001885249603241079,109.18614704557946,4526.211976074189,76946.93251162238
363000,0,580900.1667565748,WBTC/WETH-0.3,0.0001879602611499054,109.51418089006089,4526.21216403445,76946.93251162238
363060,0,584395.8695968275,WBTC/WETH-0.3,0.00018739725345014475,109.84320026433927,4526.212351431704,76946.93251162238
363120,0,587912.6086478558,WBTC/WETH-0.3,0.00018683593215830933,110.1732081293242,4526.212538267636,76946.93251162238
363180,0,591450.5104999859,WBTC/WETH-0.3,0.00018627629222297114,110.50420745476944,4526.212724543928,76946.93251162238
363240,0,595009.7025053313,WBTC/WETH-0.3,0.00018571832860789388,110.83620121938709,4526.212910262257,76946.93251162238
363300,0,598590.3127823767,WBTC/WETH-0.3,0.00018516203629189408,111.16919241081895,4526.213095424293,76946.93251162238
363360,0,602192.4702205892,WBTC/WETH-0.3,0.00018460741026883476,111.50318402568651,4526.213280031703,76946.93251162238
363420,0,605816.3044850595,WBTC/WETH-0.3,0.00018405444554759443,111.83817906962648,4526.213464086149,76946.93251162238
363480,0,609461.9460211677,WBTC/WETH-0.3,0.00018350313715196582,112.17418055728379,4526.213647589286,76946.93251162238
363540,0,613129.5260592795,WBTC/WETH-0.3,0.00018295348012067233,112.5111915123756,4526.213830542766,76946.93251162238
363600,0,616819.1766194702,WBTC/WETH-0.3,0.00018240546950728988,112.84921496769854,4526.214012948236,76946.93251162238
363660,0,620531.030516277,WBTC/WETH-0.3,0.0001818591003802166,113.18825396516426,4526.214194807336,76946.93251162238
363720,0,624265.2213634794,WBTC/WETH-0.3,0.000181314367822618,113.52831155582085,4526.214376121704,76946.93251162238
363780,0,628021.8835789094,WBTC/WETH-0.3,0.00018077126693237392,113.8693907998742,4526.214556892971,76946.93251162238
363840,0,631801.1523892895,WBTC/WETH-0.3,0.00018022979282209206,114.21149476675218,4526.214737122764,76946.93251162238
363900,0,635603.163835101,WBTC/WETH-0.3,0.00017968994061896363,114.55462653506898,4526.214916812704,76946.93251162238
363960,0,639428.0547754802,WBTC/WETH-0.3,0.00017915170546478908,114.89878919269631,4526.21509596441,76946.93251162238
364020,0,643275.9628931459,WBTC/WETH-0.3,0.00017861508251597945,115.2439858368206,4526.215274579492,76946.93251162238
364080,0,647147.0266993546,WBTC/WETH-0.3,0.00017808006694334695,115.59021957386436,4526.21545265956,76946.93251162238
364140,0,651041.3855388867,WBTC/WETH-0.3,0.00017754665393229508,115.93749351966456,4526.215630206213,76946.93251162238
364200,0,654959.1795950624,WBTC/WETH-0.3,0.0001770148386825333,116.28581079934422,4526.215807221052,76946.93251162238
364260,0,658900.5498947883,WBTC/WETH-0.3,0.00017648461640821071,116.63517454745502,4526.215983705669,76946.93251162238
364320,0,662865.6383136328,WBTC/WETH-0.3,0.000175955982337807,116.98558790796297,4526.216159661651,76946.93251162238
364380,0,666854.5875809343,WBTC/WETH-0.3,0.00017542893171409015,117.33705403427697,4526.216335090583,76946.93251162238
364440,0,670867.5412849383,WBTC/WETH-0.3,0.00017490345979407382,117.68957608927737,4526.216509994043,76946.93251162238
364500,0,674904.643877966,WBTC/WETH-0.3,0.00017437956184897496,118.04315724534433,4526.216684373605,76946.93251162238
364560,0,678966.0406816145,WBTC/WETH-0.3,0.00017385723316418165,118.39780068439357,4526.216858230838,76946.93251162238
364620,0,683051.8778919876,WBTC/WETH-0.3,0.00017333646903919999,118.75350959789775,4526.2170315673075,76946.93251162238
364680,0,687162.3025849584,WBTC/WETH-0.3,0.00017281726478762197,119.11028718692201,4526.217204384572,76946.93251162238
364740,0,691297.4627214634,WBTC/WETH-0.3,0.00017229961573707217,119.46813666214545,4526.217376684188,76946.93251162238
364800,0,695457.507152829,WBTC/WETH-0.3,0.0001717835172291758,119.82706124389672,4526.2175484677055,76946.93251162238
364860,0,699642.585626129,WBTC/WETH-0.3,0.00017126896461950564,120.18706416217542,4526.21771973667,76946.93251162238
364920,0,703852.8487895754,WBTC/WETH-0.3,0.0001707559532775296,120.54814865667342,4526.217890492623,76946.93251162238
364980,0,708088.4481979412,WBTC/WETH-0.3,0.00017024447858663872,120.91031797685334,4526.218060737102,76946.93251162238
365040,0,712349.5363180158,WBTC/WETH-0.3,0.0001697345359439737,121.27357538188434,4526.218230471638,76946.93251162238
365100,0,716636.266534093,WBTC/WETH-0.3,0.00016922612076055273,121.63792414079184,4526.218399697759,76946.93251162238
365160,0,720948.7931534926,WBTC/WETH-0.3,0.00016871922846106897,122.00336753237194,4526.218568416987,76946.93251162238
365220,0,725287.271412115,WBTC/WETH-0.3,0.00016821385448392837,122.36990884527698,4526.218736630842,76946.93251162238
365280,0,729651.8574800288,WBTC/WETH-0.3,0.0001677099942812554,122.73755137807967,4526.218904340836,76946.93251162238
365340,0,734042.7084670927,WBTC/WETH-0.3,0.00016720764331872338,123.10629843920897,4526.219071548479,76946.93251162238
365400,0,738459.9824286108,WBTC/WETH-0.3,0.0001667067970756485,123.47615334707831,4526.219238255277,76946.93251162238
365460,0,742903.8383710218,WBTC/WETH-0.3,0.00016620745104484056,123.84711943003575,4526.219404462728,76946.93251162238
365520,0,747374.4362576231,WBTC/WETH-0.3,0.0001657096007326474,124.21920002645665,4526.2195701723285,76946.93251162238
365580,0,751871.9370143288,WBTC/WETH-0.3,0.00016521324165884508,124.59239848472224,4526.21973538557,76946.93251162238
365640,0,756396.5025354621,WBTC/WETH-0.3,0.00016471836935666223,124.96671816329803,4526.219900103939,76946.93251162238
365700,0,760948.2956895835,WBTC/WETH-0.3,0.00016422497937268975,125.34216243072669,4526.220064328919,76946.93251162238
365760,0,765527.4803253529,WBTC/WETH-0.3,0.00016373306726683,125.71873466564944,4526.220228061986,76946.93251162238
365820,0,770134.2212774283,WBTC/WETH-0.3,0.000163242628612347,126.09643825690578,4526.220391304614,76946.93251162238
365880,0,774768.6843723987,WBTC/WETH-0.3,0.0001627536589957217,126.47527660348366,4526.220554058274,76946.93251162238
365940,0,779431.036434753,WBTC/WETH-0.3,0.00016226615401665614,126.85525311458362,4526.2207163244275,76946.93251162238
366000,0,784121.4452928863,WBTC/WETH-0.3,0.00016178010928804046,127.23637120965431,4526.2208781045365,76946.93251162238
366060,0,788840.0797851401,WBTC/WETH-0.3,0.00016129552043591904,127.61863431842829,4526.221039400058,76946.93251162238
366120,0,793587.1097658799,WBTC/WETH-0.3,0.00016081238309942103,128.00204588092907,4526.221200212441,76946.93251162238
366180,0,798362.7061116098,WBTC/WETH-0.3,0.00016033069293072742,128.38660934750672,4526.2213605431325,76946.93251162238
366240,0,803167.0407271235,WBTC/WETH-0.3,0.00015985044559507352,128.77232817890206,4526.221520393578,76946.93251162238
366300,0,808000.2865516919,WBTC/WETH-0.3,0.00015937163677065254,129.1592058462324,4526.221679765215,76946.93251162238
366360,0,812862.6175652884,WBTC/WETH-0.3,0.00015889426214862705,129.54724583106272,4526.221838659478,76946.93251162238
366420,0,817754.2087948517,WBTC/WETH-0.3,0.00015841831743302497,129.93645162538454,4526.221997077795,76946.93251162238
366480,0,822675.2363205862,WBTC/WETH-0.3,0.00015794379834080234,130.32682673172954,4526.222155021593,76946.93251162238
366540,0,827625.8772823001,WBTC/WETH-0.3,0.00015747070060168763,130.71837466310586,4526.222312492294,76946.93251162238
366600,0,832606.309885782,WBTC/WETH-0.3,0.00015699901995822675,131.11109894309752,4526.222469491314,76946.93251162238
366660,0,837616.7134092153,WBTC/WETH-0.3,0.0001565287521657147,131.50500310587177,4526.222626020066,76946.93251162238
366720,0,842657.2682096323,WBTC/WETH-0.3,0.0001560598929921872,131.90009069623602,4526.222782079959,76946.93251162238
366780,0,847728.1557294055,WBTC/WETH-0.3,0.00015559243821828555,132.2963652695879,4526.222937672397,76946.93251162238
366840,0,852829.5585027798,WBTC/WETH-0.3,0.00015512638363736702,132.69383039207221,4526.223092798781,76946.93251162238
366900,0,857961.6601624425,WBTC/WETH-0.3,0.00015466172505534414,133.09248964050946,4526.223247460506,76946.93251162238
366960,0,863124.6454461336,WBTC/WETH-0.3,0.0001541984582907102,133.49234660248152,4526.223401658965,76946.93251162238
367020,0,868318.7002032957,WBTC/WETH-0.3,0.00015373657917448026,133.8934048763458,4526.223555395543,76946.93251162238
367080,0,873544.0114017642,WBTC/WETH-0.3,0.0001532760835501411,134.29566807125676,4526.223708671627,76946.93251162238
367140,0,878800.767134497,WBTC/WETH-0.3,0.00015281696727365859,134.69913980723692,4526.223861488594,76946.93251162238
367200,0,884089.1566263452,WBTC/WETH-0.3,0.00015235922621339437,135.10382371517005,4526.22401384782,76946.93251162238
367260,0,889409.3702408656,WBTC/WETH-0.3,0.00015190285625006479,135.50972343682943,4526.224165750677,76946.93251162238
367320,0,894761.5994871714,WBTC/WETH-0.3,0.00015144785327678704,135.91684262498487,4526.22431719853,76946.93251162238
367380,0,900146.0370268273,WBTC/WETH-0.3,0.000150994213198909,136.32518494331717,4526.224468192743,76946.93251162238
367440,0,905562.876680784,WBTC/WETH-0.3,0.00015054193193409532,136.7347540665606,4526.224618734675,76946.93251162238
367500,0,911012.3134363547,WBTC/WETH-0.3,0.00015009100541219837,137.14555368045313,4526.22476882568,76946.93251162238
367560,0,916494.5434542357,WBTC/WETH-0.3,0.00014964142957530287,137.5575874818432,4526.224918467109,76946.93251162238
367620,0,922009.7640755645,WBTC/WETH-0.3,0.00014919320037761385,137.97085917865417,4526.22506766031,76946.93251162238
367680,0,927558.1738290262,WBTC/WETH-0.3,0.0001487463137854771,138.38537248996977,4526.225216406624,76946.93251162238
367740,0,933139.9724379987,WBTC/WETH-0.3,0.000148300765777299,138.80113114602713,4526.225364707389,76946.93251162238
367800,0,938755.3608277424,WBTC/WETH-0.3,0.0001478565523435661,139.2181388883021,4526.225512563941,76946.93251162238
367860,0,944404.5411326316,WBTC/WETH-0.3,0.00014741366948674243,139.63639946948078,4526.225659977611,76946.93251162238
367920,0,950087.7167034324,WBTC/WETH-0.3,0.00014697211322127373,140.05591665353103,4526.225806949724,76946.93251162238
367980,0,955805.0921146212,WBTC/WETH-0.3,0.0001465318795735607,140.47669421574483,4526.225953481603,76946.93251162238
368040,0,961556.8731717496,WBTC/WETH-0.3,0.00014609296458188017,140.89873594273146,4526.226099574568,76946.93251162238
368100,0,967343.2669188522,WBTC/WETH-0.3,0.00014565536429638853,141.3220456324887,4526.226245229932,76946.93251162238
368160,0,973164.4816458998,WBTC/WETH-0.3,0.00014521907477909444,141.7466270944455,4526.226390449007,76946.93251162238
368220,0,979020.7268962963,WBTC/WETH-0.3,0.00014478409210375902,142.17248414943356,4526.2265352331,76946.93251162238
368280,0,984912.2134744228,WBTC/WETH-0.3,0.00014435041235594245,142.59962062980136,4526.226679583512,76946.93251162238
368340,0,990839.1534532246,WBTC/WETH-0.3,0.000143918031632904,143.02804037938552,4526.226823501544,76946.93251162238
368400,0,996801.7601818462,WBTC/WETH-0.3,0.0001434869460436045,143.4577472535823,4526.226966988489,76946.93251162238
368460,-395601600202341,1002800.2482933102,WBTC/WETH-0.3,2.472599282530964e-05,24.869725399747374,4526.226991714482,76946.93251162238
368520,0,1008834.8337122436,WBTC/WETH-0.3,2.4651929700159636e-05,24.94444286029046,4526.2270163664125,76946.93251162238
368580,0,1014905.7336626505,WBTC/WETH-0.3,2.4578088420359577e-05,25.019384798540678,4526.227040944501,76946.93251162238
368640,0,1021013.1666757317,WBTC/WETH-0.3,2.4504468321402242e-05,25.094551888906842,4526.227065448969,76946.93251162238
368700,0,1027157.35259775,WBTC/WETH-0.3,2.4431068740774554e-05,25.169944807827754,4526.227089880038,76946.93251162238
368760,0,1033338.5125979454,WBTC/WETH-0.3,2.4357889017943274e-05,25.24556423376971,4526.227114237927,76946.93251162238
368820,0,1039556.869176495,WBTC/WETH-0.3,2.428492849435754e-05,25.321410847241307,4526.227138522855,76946.93251162238
368880,0,1045812.646172523,WBTC/WETH-0.3,2.421218651343929e-05,25.397485330795885,4526.227162735042,76946.93251162238
368940,0,1052106.068772158,WBTC/WETH-0.3,2.413966242057157e-05,25.473788369031542,4526.227186874704,76946.93251162238
369000,0,1058437.3635166392,WBTC/WETH-0.3,2.4067355563106676e-05,25.550320648612068,4526.227210942059,76946.93251162238
369060,0,1064806.75831047,WBTC/WETH-0.3,2.3995265290345088e-05,25.6270828582571,4526.227234937325,76946.93251162238
369120,0,1071214.4824296234,WBTC/WETH-0.3,2.392339095353888e-05,25.704075688758113,4526.227258860716,76946.93251162238
369180,0,1077660.7665297939,WBTC/WETH-0.3,2.3851731905884687e-05,25.78129983298337,4526.227282712448,76946.93251162238
369240,0,1084145.8426547002,WBTC/WETH-0.3,2.3780287502512014e-05,25.858755985877906,4526.227306492736,76946.93251162238
369300,0,1090669.9442444395,WBTC/WETH-0.3,2.3709057100489975e-05,25.936444844483255,4526.227330201793,76946.93251162238
369360,0,1097233.3061438885,WBTC/WETH-0.3,2.3638040058803185e-05,26.01436710792389,4526.227353839833,76946.93251162238
369420,0,1103836.1646111587,WBTC/WETH-0.3,2.35672357383651e-05,26.092523477434302,4526.227377407068,76946.93251162238
369480,0,1110478.757326099,WBTC/WETH-0.3,2.3496643501999743e-05,26.17091465635165,4526.227400903712,76946.93251162238
369540,0,1117161.3233988541,WBTC/WETH-0.3,2.342626271443807e-05,26.249541350124346,4526.227424329975,76946.93251162238
369600,0,1123884.103378469,WBTC/WETH-0.3,2.335609274231767e-05,26.32840426632441,4526.2274476860675,76946.93251162238
369660,0,1130647.339261549,WBTC/WETH-0.3,2.328613295417232e-05,26.40750411464865,4526.2274709722005,76946.93251162238
369720,0,1137451.2745009705,WBTC/WETH-0.3,2.3216382720423027e-05,26.48684160692119,4526.227494188583,76946.93251162238
369780,0,1144296.1540146451,WBTC/WETH-0.3,2.3146841413382872e-05,26.56641745711188,4526.227517335425,76946.93251162238
369840,0,1151182.2241943353,WBTC/WETH-0.3,2.3077508407242503e-05,26.64623238133266,4526.227540412932,76946.93251162238
369900,0,1158109.732914523,WBTC/WETH-0.3,2.3008383078064293e-05,26.72628709784368,4526.227563421316,76946.93251162238
369960,0,1165078.9295413338,WBTC/WETH-0.3,2.293946480378499e-05,26.80658232706933,4526.227586360781,76946.93251162238
370020,0,1172090.0649415117,WBTC/WETH-0.3,2.2870752964198156e-05,26.887118791590833,4526.227609231534,76946.93251162238
370080,0,1179143.3914914508,WBTC/WETH-0.3,2.2802246940960982e-05,26.967897216167223,4526.2276320337805,76946.93251162238
370140,0,1186239.1630862786,WBTC/WETH-0.3,2.2733946117581e-05,27.048918327732824,4526.227654767727,76946.93251162238
370200,0,1193377.6351489965,WBTC/WETH-0.3,2.2665849879410263e-05,27.130182855403472,4526.227677433576,76946.93251162238
370260,0,1200559.0646396729,WBTC/WETH-0.3,2.2597957613644666e-05,27.21169153048877,4526.2277000315335,76946.93251162238
370320,0,1207783.7100646945,WBTC/WETH-0.3,2.2530268709311898e-05,27.293445086490912,4526.227722561803,76946.93251162238
370380,0,1215051.8314860703,WBTC/WETH-0.3,2.24627825572768e-05,27.37544425912435,4526.227745024585,76946.93251162238
370440,0,1222363.6905307935,WBTC/WETH-0.3,2.2395498550219237e-05,27.457689786302275,4526.227767420083,76946.93251162238
370500,0,1229719.550400259,WBTC/WETH-0.3,2.2328416082647497e-05,27.540182408166164,4526.2277897485,76946.93251162238
370560,0,1237119.6758797374,WBTC/WETH-0.3,2.2261534550876253e-05,27.622922867072223,4526.2278120100345,76946.93251162238
370620,0,1244564.3333479073,WBTC/WETH-0.3,2.2194853353033803e-05,27.70591190761357,4526.227834204888,76946.93251162238
370680,0,1252053.790786443,WBTC/WETH-0.3,2.2128371889046226e-05,27.78915027661409,4526.22785633326,76946.93251162238
370740,0,1259588.3177896615,WBTC/WETH-0.3,2.206208956064241e-05,27.872638723148107,4526.22787839535,76946.93251162238
370800,0,1267168.1855742263,WBTC/WETH-0.3,2.1996005771339333e-05,27.956377998535494,4526.227900391355,76946.93251162238
370860,0,1274793.6669889118,WBTC/WETH-0.3,2.1930119926442124e-05,28.040368856355204,4526.2279223214755,76946.93251162238
370920,0,1282465.0365244227,WBTC/WETH-0.3,2.1864431433036272e-05,28.124612052448956,4526.227944185906,76946.93251162238
370980,0,1290182.5703232759,WBTC/WETH-0.3,2.1798939699985614e-05,28.209108344932346,4526.227965984846,76946.93251162238
371040,0,1297946.5461897412,WBTC/WETH-0.3,2.1733644137920777e-05,28.293858494193604,4526.227987718491,76946.93251162238
371100,0,1305757.2435998407,WBTC/WETH-0.3,2.166854415924286e-05,28.378863262912045,4526.228009387035,76946.93251162238
371160,0,1313614.943711408,WBTC/WETH-0.3,2.160363917810811e-05,28.46412341605197,4526.228030990674,76946.93251162238
371220,0,1321519.929374211,WBTC/WETH-0.3,2.1538928610430626e-05,28.549639720879846,4526.228052529603,76946.93251162238
371280,0,1329472.4851401313,WBTC/WETH-0.3,2.1474411873871822e-05,28.635412946964344,4526.228074004014,76946.93251162238
371340,0,1337472.8972734092,WBTC/WETH-0.3,2.141008838784111e-05,28.721443866191123,4526.228095414102,76946.93251162238
371400,0,1345521.453760946,WBTC/WETH-0.3,2.1345957573480863e-05,28.807733252756634,4526.22811676006,76946.93251162238
371460,0,1353618.4443226724,WBTC/WETH-0.3,2.1282018853675298e-05,28.89428188319404,4526.228138042079,76946.93251162238
371520,0,1361764.1604219764,WBTC/WETH-0.3,2.121827165303002e-05,28.98109053635962,4526.228159260351,76946.93251162238
371580,0,1369958.8952761951,WBTC/WETH-0.3,2.115471539787808e-05,29.068159993454966,4526.228180415066,76946.93251162238
371640,0,1378202.94386717,WBTC/WETH-0.3,2.1091349516269634e-05,29.155491038026977,4526.228201506416,76946.93251162238
371700,0,1386496.6029518647,WBTC/WETH-0.3,2.1028173437969704e-05,29.243084455978952,4526.228222534589,76946.93251162238
371760,0,1394840.1710730472,WBTC/WETH-0.3,2.0965186594448846e-05,29.330941035571797,4526.228243499776,76946.93251162238
371820,0,1403233.9485700368,WBTC/WETH-0.3,2.090238841888181e-05,29.419061567436383,4526.228264402164,76946.93251162238
371880,0,1411678.2375895148,WBTC/WETH-0.3,2.0839778346139993e-05,29.507446844577203,4526.228285241943,76946.93251162238
371940,0,1420173.342096401,WBTC/WETH-0.3,2.0777355812791744e-05,29.596097662387177,4526.2283060192985,76946.93251162238
372000,0,1428719.5678847956,WBTC/WETH-0.3,2.0715120257086174e-05,29.685014818639015,4526.228326734419,76946.93251162238
372060,0,1437317.222588986,WBTC/WETH-0.3,2.0653071118962956e-05,29.774199113513568,4526.22834738749,76946.93251162238
372120,0,1445966.6156945215,WBTC/WETH-0.3,2.0591207840031064e-05,29.863651349583776,4526.228367978698,76946.93251162238
372180,0,1454668.0585493525,WBTC/WETH-0.3,2.052952986358016e-05,29.953372331845525,4526.228388508228,76946.93251162238
372240,0,1463421.864375039,WBTC/WETH-0.3,2.0468036634560282e-05,30.0433628677028,4526.228408976264,76946.93251162238
372300,0,1472228.3482780256,WBTC/WETH-0.3,2.0406727599588893e-05,30.133623766992354,4526.228429382992,76946.93251162238
372360,0,1481087.8272609827,WBTC/WETH-0.3,2.034560220693998e-05,30.224155841982483,4526.228449728595,76946.93251162238
372420,0,1490000.6202342196,WBTC/WETH-0.3,2.028465990653836e-05,30.314959907379162,4526.228470013254,76946.93251162238
372480,0,1498967.0480271624,WBTC/WETH-0.3,2.022390014995811e-05,30.40603678033838,4526.228490237155,76946.93251162238
372540,0,1507987.4333999038,WBTC/WETH-0.3,2.016332239041597e-05,30.497387280471063,4526.228510400477,76946.93251162238
372600,0,1517062.1010548205,WBTC/WETH-0.3,2.0102926082766413e-05,30.589012229850457,4526.228530503403,76946.93251162238
372660,0,1526191.3776482623,WBTC/WETH-0.3,2.00427106834968e-05,30.68091245301953,4526.228550546113,76946.93251162238
372720,0,1535375.59180231,WBTC/WETH-0.3,1.998267565071999e-05,30.773088776994655,4526.228570528789,76946.93251162238
372780,0,1544615.0741166049,WBTC/WETH-0.3,1.992282044417831e-05,30.865542031286566,4526.228590451609,76946.93251162238
372840,0,1553910.1571802483,WBTC/WETH-0.3,1.986314452522422e-05,30.95827304788557,4526.228610314754,76946.93251162238
372900,0,1563261.1755837756,WBTC/WETH-0.3,1.9803647356831328e-05,31.05128266129356,4526.228630118401,76946.93251162238
372960,0,1572668.465931198,WBTC/WETH-0.3,1.9744328403575244e-05,31.14457170850925,4526.22864986273,76946.93251162238
373020,0,1582132.3668521207,WBTC/WETH-0.3,1.9685187131641236e-05,31.23814102905527,4526.228669547918,76946.93251162238
373080,0,1591653.2190139322,WBTC/WETH-0.3,1.9626223008807616e-05,31.33199146496708,4526.2286891741405,76946.93251162238
373140,0,1601231.365134066,WBTC/WETH-0.3,1.9567435504452505e-05,31.426123860818834,4526.228708741576,76946.93251162238
373200,0,1610867.1499923386,WBTC/WETH-0.3,1.950882408954036e-05,31.52053906371723,4526.228728250399,76946.93251162238
373260,0,1620560.92044336,WBTC/WETH-0.3,1.9450388236619436e-05,31.615237923312574,4526.228747700788,76946.93251162238
373320,0,1630313.0254290183,WBTC/WETH-0.3,1.9392127419820704e-05,31.710221291812363,4526.228767092915,76946.93251162238
373380,0,1640123.8159910422,WBTC/WETH-0.3,1.9334041114847595e-05,31.805490023980024,4526.2287864269565,76946.93251162238
373440,0,1649993.6452836352,WBTC/WETH-0.3,1.9276128798977133e-05,31.901044977152175,4526.2288057030855,76946.93251162238
373500,0,1659922.8685861896,WBTC/WETH-0.3,1.9218389951048314e-05,31.996887011234925,4526.228824921475,76946.93251162238
373560,0,1669911.8433160747,WBTC/WETH-0.3,1.9160824051463164e-05,32.09301698872112,4526.2288440822995,76946.93251162238
373620,0,1679960.9290415018,WBTC/WETH-0.3,1.910343058218182e-05,32.189435774697714,4526.22886318573,76946.93251162238
373680,0,1690070.4874944694,WBTC/WETH-0.3,1.9046209026712473e-05,32.28614423684459,4526.228882231939,76946.93251162238
373740,0,1700240.882583782,WBTC/WETH-0.3,1.89891588701131e-05,32.38314324545298,4526.228901221098,76946.93251162238
373800,0,1710472.480408151,WBTC/WETH-0.3,1.8932279598982883e-05,32.48043367342671,4526.228920153378,76946.93251162238
373860,0,1720765.6492693725,WBTC/WETH-0.3,1.887557070145882e-05,32.57801639629209,4526.228939028948,76946.93251162238
373920,0,1731120.7596855846,WBTC/WETH-0.3,1.8819031667212913e-05,32.67589229220896,4526.2289578479795,76946.93251162238
373980,0,1741538.184404606,WBTC/WETH-0.3,1.8762661987443755e-05,32.77406224197192,4526.228976610641,76946.93251162238
374040,0,1752018.298417352,WBTC/WETH-0.3,1.8706461154873077e-05,32.872527129020234,4526.228995317103,76946.93251162238
374100,0,1762561.4789713332,WBTC/WETH-0.3,1.8650428663745087e-05,32.97128783945254,4526.2290139675315,76946.93251162238
374160,0,1773168.1055842366,WBTC/WETH-0.3,1.8594564009817337e-05,33.07034526202692,4526.229032562095,76946.93251162238
374220,0,1783838.560057585,WBTC/WETH-0.3,1.853886669035796e-05,33.16970028817191,4526.229051100962,76946.93251162238
374280,0,1794573.2264904815,WBTC/WETH-0.3,1.8483336204139434e-05,33.26935381199153,4526.2290695842985,76946.93251162238
374340,0,1805372.491293436,WBTC/WETH-0.3,1.842797205143918e-05,33.3693067302824,4526.22908801227,76946.93251162238
374400,0,1816236.7432022728,WBTC/WETH-0.3,1.8372773734026474e-05,33.46955994252649,4526.229106385043,76946.93251162238
374460,0,1827166.3732921265,WBTC/WETH-0.3,1.8317740755169827e-05,33.57011435092054,4526.229124702784,76946.93251162238
374520,0,1838161.7749915177,WBTC/WETH-0.3,1.826287261961723e-05,33.67097086035648,4526.229142965656,76946.93251162238
374580,0,1849223.3440965144,WBTC/WETH-0.3,1.8208168833606135e-05,33.77213037845583,4526.229161173825,76946.93251162238
374640,0,1860351.4787849812,WBTC/WETH-0.3,1.815362890485314e-05,33.87359381556727,4526.229179327454,76946.93251162238
374700,0,1871546.5796309111,WBTC/WETH-0.3,1.8099252342545186e-05,33.97536208476665,4526.229197426706,76946.93251162238
374760,0,1882809.049618844,WBTC/WETH-0.3,1.804503865734267e-05,34.07743610187915,4526.229215471745,76946.93251162238
374820,0,1894139.2941583751,WBTC/WETH-0.3,1.7990987361370607e-05,34.17981678547927,4526.229233462733,76946.93251162238
374880,0,1905537.721098746,WBTC/WETH-0.3,1.7937097968216365e-05,34.28250505690317,4526.22925139983,76946.93251162238
374940,0,1917004.740743526,WBTC/WETH-0.3,1.788336999292224e-05,34.385501840251116,4526.2292692832,76946.93251162238
375000,0,1928540.765865384,WBTC/WETH-0.3,1.782980295198579e-05,34.48880806240473,4526.229287113003,76946.93251162238
375060,0,1940146.2117209437,WBTC/WETH-0.3,1.7776396363351097e-05,34.592424653026995,4526.2293048894,76946.93251162238
375120,0,1951821.4960657333,WBTC/WETH-0.3,1.7723149746405237e-05,34.69635254457209,4526.229322612549,76946.93251162238
375180,0,1963567.0391692228,WBTC/WETH-0.3,1.7670062621977254e-05,34.800592672300226,4526.229340282613,76946.93251162238
375240,0,1975383.263829952,WBTC/WETH-0.3,1.7617134512331985e-05,34.90514597428248,4526.229357899747,76946.93251162238
375300,0,1987270.59539075,WBTC/WETH-0.3,1.7564364941162755e-05,35.010013391403355,4526.229375464112,76946.93251162238
375360,0,1999229.4617540464,WBTC/WETH-0.3,1.7511753433586654e-05,35.1151958673681,4526.229392975865,76946.93251162238
375420,0,2011260.2933972732,WBTC/WETH-0.3,1.7459299516154422e-05,35.22069434873971,4526.229410435165,76946.93251162238
375480,0,2023363.523388362,WBTC/WETH-0.3,1.7407002716821042e-05,35.32650978489702,4526.229427842168,76946.93251162238
375540,0,2035539.5874013312,WBTC/WETH-0.3,1.7354862564966678e-05,35.43264312809383,4526.22944519703,76946.93251162238
375600,0,2047788.9237319708,WBTC/WETH-0.3,1.730287859137235e-05,35.5390953334269,4526.229462499909,76946.93251162238
375660,0,2060111.9733136175,WBTC/WETH-0.3,1.7251050328232048e-05,35.645867358877794,4526.2294797509585,76946.93251162238
375720,0,2072509.1797330284,WBTC/WETH-0.3,1.719937730913827e-05,35.752960165300614,4526.229496950336,76946.93251162238
375780,0,2084980.9892463468,WBTC/WETH-0.3,1.714785906907492e-05,35.86037471642441,4526.229514098195,76946.93251162238
375840,0,2097527.850795167,WBTC/WETH-0.3,1.709649514443027e-05,35.96811197889756,4526.229531194691,76946.93251162238
375900,0,2110150.2160226963,WBTC/WETH-0.3,1.7045285072970838e-05,36.076172922250805,4526.229548239976,76946.93251162238
375960,0,2122848.5392900086,WBTC/WETH-0.3,1.6994228393852005e-05,36.184558518936655,4526.2295652342045,76946.93251162238
376020,0,2135623.2776924036,WBTC/WETH-0.3,1.694332464761077e-05,36.29326974433188,4526.229582177529,76946.93251162238
376080,0,2148474.8910758574,WBTC/WETH-0.3,1.6892573376157497e-05,36.40230757673747,4526.229599070102,76946.93251162238
376140,0,2161403.8420535787,WBTC/WETH-0.3,1.6841974122778084e-05,36.51167299740085,4526.229615912076,76946.93251162238
376200,0,2174410.5960226585,WBTC/WETH-0.3,1.6791526432121157e-05,36.62136699050601,4526.229632703602,76946.93251162238
376260,0,2187495.6211808235,WBTC/WETH-0.3,1.674122985020692e-05,36.73139054321042,4526.229649444832,76946.93251162238
376320,0,2200659.388543292,WBTC/WETH-0.3,1.6691083924405477e-05,36.841744645615556,4526.229666135916,76946.93251162238
376380,0,2213902.3719597235,WBTC/WETH-0.3,1.6641088203453397e-05,36.952430290821,4526.229682777004,76946.93251162238
